code,name,final_date,group_code,group_name,period
1180,People aged 75+ registered blind or partially sighted,31-12-2011,146,healthy-ageing,1Y
1180,People aged 75+ registered blind or partially sighted,31-12-2020,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2011,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2014,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2010,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2020,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2013,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2018,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2019,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2017,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2016,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2015,146,healthy-ageing,1Y
1187,Percentage of people aged 65+ receiving winter fuel payments,31-12-2012,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2020,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2017,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2013,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2021,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2011,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2020,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2009,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2010,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2017,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2007,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2015,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2021,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2014,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2014,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2007,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2011,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2008,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2018,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2009,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2012,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2016,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2008,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2010,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2019,95,end-of-life,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2013,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2016,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2018,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2019,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2015,146,healthy-ageing,1Y
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+",31-12-2012,146,healthy-ageing,1Y
1203,Mortality rate from lung cancer,31-12-2016,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2015,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2017,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2010,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2020,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2012,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2013,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2001,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2012,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2005,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2011,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2019,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2008,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2019,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2001,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2020,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2011,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2004,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2003,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2006,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2007,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2016,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2006,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2002,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2007,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2018,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2008,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2003,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2004,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2014,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2017,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2010,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2009,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2015,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2009,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2013,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2018,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2005,18,smoking,1Y
1203,Mortality rate from lung cancer,31-12-2002,125,mortality-profile,1Y
1203,Mortality rate from lung cancer,31-12-2014,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2011,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2008,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2007,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2018,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2001,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2020,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2003,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2010,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2003,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2006,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2014,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2001,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2009,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2013,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2016,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2018,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2017,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2020,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2004,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2002,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2005,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2012,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2014,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2010,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2019,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2012,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2017,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2006,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2010,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2008,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2009,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2017,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2007,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2006,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2002,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2004,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2015,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2001,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2011,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2015,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2005,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2002,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2007,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2003,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2014,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2005,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2004,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2019,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2009,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2011,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2008,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2016,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2012,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2018,29,lung-conditions,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2016,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2013,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2019,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2015,18,smoking,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2020,125,mortality-profile,1Y
1204,Mortality rate from chronic obstructive pulmonary disease,31-12-2013,18,smoking,1Y
1205,Lung cancer registrations,31-12-2017,18,smoking,1Y
1205,Lung cancer registrations,31-12-2015,18,smoking,1Y
1205,Lung cancer registrations,31-12-2009,18,smoking,1Y
1205,Lung cancer registrations,31-12-2011,18,smoking,1Y
1205,Lung cancer registrations,31-12-2018,18,smoking,1Y
1205,Lung cancer registrations,31-12-2019,18,smoking,1Y
1205,Lung cancer registrations,31-12-2016,18,smoking,1Y
1205,Lung cancer registrations,31-12-2012,18,smoking,1Y
1205,Lung cancer registrations,31-12-2010,18,smoking,1Y
1205,Lung cancer registrations,31-12-2013,18,smoking,1Y
1205,Lung cancer registrations,31-12-2014,18,smoking,1Y
1206,Oral cancer registrations,31-12-2012,18,smoking,1Y
1206,Oral cancer registrations,31-12-2015,18,smoking,1Y
1206,Oral cancer registrations,31-12-2018,18,smoking,1Y
1206,Oral cancer registrations,31-12-2014,18,smoking,1Y
1206,Oral cancer registrations,31-12-2017,18,smoking,1Y
1206,Oral cancer registrations,31-12-2010,18,smoking,1Y
1206,Oral cancer registrations,31-12-2009,18,smoking,1Y
1206,Oral cancer registrations,31-12-2013,18,smoking,1Y
1206,Oral cancer registrations,31-12-2011,18,smoking,1Y
1206,Oral cancer registrations,31-12-2019,18,smoking,1Y
1206,Oral cancer registrations,31-12-2016,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2020,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2019,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2017,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2014,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2017,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2018,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2020,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2016,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2014,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2015,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2016,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2018,79,drugsandmentalhealth,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2019,18,smoking,1Y
1210,Smokers that have successfully quit at 4 weeks,31-12-2015,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2017,79,drugsandmentalhealth,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2015,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2019,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2020,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2020,79,drugsandmentalhealth,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2016,79,drugsandmentalhealth,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2016,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2018,79,drugsandmentalhealth,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2015,79,drugsandmentalhealth,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2018,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2014,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2017,18,smoking,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2019,79,drugsandmentalhealth,1Y
1211,Smokers that have successfully quit at 4 weeks (CO validated),31-12-2014,79,drugsandmentalhealth,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2017,18,smoking,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2020,18,smoking,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2016,18,smoking,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2019,18,smoking,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2015,18,smoking,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2018,18,smoking,1Y
1212,Completeness of NS-SEC recording by Stop Smoking Services,31-12-2014,18,smoking,1Y
1730,Percentage people living in 20% most deprived areas in England,31-12-2014,65,nhs-health-check,1Y
1730,Percentage people living in 20% most deprived areas in England,31-12-2014,41,severe-mental-illness,1Y
1730,Percentage people living in 20% most deprived areas in England,31-12-2014,45,sexualhealth,1Y
1730,Percentage people living in 20% most deprived areas in England,31-12-2013,65,nhs-health-check,1Y
1730,Percentage people living in 20% most deprived areas in England,31-12-2012,55,liver-disease,1Y
1730,Percentage people living in 20% most deprived areas in England,31-12-2014,79,drugsandmentalhealth,1Y
