indicator_id,indicator_name,definition_short,final_year,profile_id,profile_name
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2019,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2022,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2018,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2011,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2011,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2021,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2018,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2010,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2018,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2017,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2015,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2020,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2014,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2012,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2013,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2012,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2013,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2017,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2019,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2013,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2015,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2012,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2016,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2017,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2020,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2010,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2022,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2016,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2021,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2022,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2015,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2010,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2019,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2020,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2018,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2022,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2021,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2017,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2019,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2017,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2016,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2012,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2011,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2020,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2021,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2015,91,suicide
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2010,102,perinatal-mental-health
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2010,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2021,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2014,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2011,98,mentalhealth_jsna
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2014,84,dementia
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2018,99,physical-activity
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2020,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2013,106,crisis-care
848,Depression: QOF prevalence (18+ yrs),Depression: QOF prevalence (18+ yrs),2014,102,perinatal-mental-health
1179,People aged 65-74 registered blind or partially sighted,People aged 65-74 registered blind or partially sighted,2014,146,healthy-ageing
1179,People aged 65-74 registered blind or partially sighted,People aged 65-74 registered blind or partially sighted,2008,146,healthy-ageing
1179,People aged 65-74 registered blind or partially sighted,People aged 65-74 registered blind or partially sighted,2020,146,healthy-ageing
1179,People aged 65-74 registered blind or partially sighted,People aged 65-74 registered blind or partially sighted,2011,146,healthy-ageing
1179,People aged 65-74 registered blind or partially sighted,People aged 65-74 registered blind or partially sighted,2017,146,healthy-ageing
1180,People aged 75+ registered blind or partially sighted,People aged 75+ registered blind or partially sighted,2014,146,healthy-ageing
1180,People aged 75+ registered blind or partially sighted,People aged 75+ registered blind or partially sighted,2008,146,healthy-ageing
1180,People aged 75+ registered blind or partially sighted,People aged 75+ registered blind or partially sighted,2017,146,healthy-ageing
1180,People aged 75+ registered blind or partially sighted,People aged 75+ registered blind or partially sighted,2011,146,healthy-ageing
1180,People aged 75+ registered blind or partially sighted,People aged 75+ registered blind or partially sighted,2020,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2011,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2014,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2010,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2020,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2013,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2018,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2019,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2017,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2016,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2015,146,healthy-ageing
1187,Percentage of people aged 65+ receiving winter fuel payments,Percentage of people aged 65+ receiving winter fuel payments,2012,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2020,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2017,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2013,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2021,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2011,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2020,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2009,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2010,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2017,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2007,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2015,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2021,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2014,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2014,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2007,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2011,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2008,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2018,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2009,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2012,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2016,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2008,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2010,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2019,95,end-of-life
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2013,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2016,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2018,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2019,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2015,146,healthy-ageing
1194,"Permanent admissions to residential and nursing care homes per 100,000 aged 65+","Permanent admissions to residential and nursing care homes per 100,000 aged 65+",2012,146,healthy-ageing
1203,Mortality rate from lung cancer,Mortality rate from lung cancer,2016,125,mortality-profile
1203,Mortality rate from lung cancer,Mortality rate from lung cancer,2015,125,mortality-profile
1203,Mortality rate from lung cancer,Mortality rate from lung cancer,2017,18,smoking
1203,Mortality rate from lung cancer,Mortality rate from lung cancer,2010,18,smoking
1203,Mortality rate from lung cancer,Mortality rate from lung cancer,2020,125,mortality-profile
1203,Mortality rate from lung cancer,Mortality rate from lung cancer,2012,125,mortality-profile
